,drug_name_A,drug_name_B,cell_line,synergy,PD_A,PD_B,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
512,PF 477736,PF-3644022,SW1463,-5.700713806,PD_02,PD_07,PD_02-PD_07,PF 477736 + PF-3644022,CHK1_inhibitors,MK2_inhibitors,CHK1_inhibitors + MK2_inhibitors,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
513,Prexasertib,MK-1775 (Advosertib),SW1463,0.449174055,PD_02,PD_06,PD_02-PD_06,Prexasertib + MK-1775 (Advosertib),CHK1_inhibitors,Wee1_inhibitors,CHK1_inhibitors + Wee1_inhibitors,"['CHEK1', 'CHEK2']","['WEE1', 'PLK1']","['CHEK1', 'CHEK2'] + ['WEE1', 'PLK1']"
514,Prexasertib,Niraparib,SW1463,-33.29784054,PD_02,PD_05,PD_02-PD_05,Prexasertib + Niraparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
515,Prexasertib,Olaparib,SW1463,-37.0076763,PD_02,PD_05,PD_02-PD_05,Prexasertib + Olaparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
516,Prexasertib,Palbociclib,SW1463,-14.33956678,PD_02,PD_08,PD_02-PD_08,Prexasertib + Palbociclib,CHK1_inhibitors,CyclinD_inhibitors,CHK1_inhibitors + CyclinD_inhibitors,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
517,Prexasertib,PF-3644022,SW1463,-7.533720391,PD_02,PD_07,PD_02-PD_07,Prexasertib + PF-3644022,CHK1_inhibitors,MK2_inhibitors,CHK1_inhibitors + MK2_inhibitors,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
518,Torin 1,Capivasertib,SW1463,5.446031193,PD_03,PD_01,PD_03-PD_01,Torin 1 + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
519,Torin 1,Ipatasertib,SW1463,7.564076243,PD_03,PD_01,PD_03-PD_01,Torin 1 + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
520,Torin 1,Lapatinib,SW1463,9.091837356,PD_03,PD_04,PD_03-PD_04,Torin 1 + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
521,Torin 1,Navitoclax,SW1463,7.96749058,PD_03,PD_09,PD_03-PD_09,Torin 1 + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
522,Torin 1,Neratinib,SW1463,-9.768162884,PD_03,PD_04,PD_03-PD_04,Torin 1 + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
523,Torin 1,Obatoclax Mesylate,SW1463,3.224270112,PD_03,PD_10,PD_03-PD_10,Torin 1 + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
524,Torin 1,oxaliplatin,SW1463,-14.6989555,PD_03,,PD_03-nan,Torin 1 + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
525,Torin 1,Palbociclib,SW1463,-5.936531971,PD_03,PD_08,PD_03-PD_08,Torin 1 + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
526,Torin 1,SN-38,SW1463,-3.068597176,PD_03,,PD_03-nan,Torin 1 + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
527,Torin 1,Ulixertinib,SW1463,-3.190885781,PD_03,PD_11,PD_03-PD_11,Torin 1 + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
528,AZD-8055,Capivasertib,C2BBe1,2.639918849,PD_03,PD_01,PD_03-PD_01,AZD-8055 + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
529,AZD-8055,Ipatasertib,C2BBe1,3.3812239,PD_03,PD_01,PD_03-PD_01,AZD-8055 + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
530,AZD-8055,Lapatinib,C2BBe1,0.949744254,PD_03,PD_04,PD_03-PD_04,AZD-8055 + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
531,AZD-8055,Navitoclax,C2BBe1,-2.258419406,PD_03,PD_09,PD_03-PD_09,AZD-8055 + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
532,AZD-8055,Neratinib,C2BBe1,-1.516195285,PD_03,PD_04,PD_03-PD_04,AZD-8055 + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
533,AZD-8055,Obatoclax Mesylate,C2BBe1,1.937046884,PD_03,PD_10,PD_03-PD_10,AZD-8055 + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
534,AZD-8055,oxaliplatin,C2BBe1,-7.225330478,PD_03,,PD_03-nan,AZD-8055 + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
535,AZD-8055,Palbociclib,C2BBe1,-0.135083456,PD_03,PD_08,PD_03-PD_08,AZD-8055 + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
536,AZD-8055,SN-38,C2BBe1,-0.772428934,PD_03,,PD_03-nan,AZD-8055 + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
537,AZD-8055,Ulixertinib,C2BBe1,4.525286334,PD_03,PD_11,PD_03-PD_11,AZD-8055 + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
538,Capivasertib,Lapatinib,C2BBe1,12.31919388,PD_01,PD_04,PD_01-PD_04,Capivasertib + Lapatinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
539,Capivasertib,Neratinib,C2BBe1,11.70293624,PD_01,PD_04,PD_01-PD_04,Capivasertib + Neratinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
540,Everolimus,Capivasertib,C2BBe1,11.30046472,PD_03,PD_01,PD_03-PD_01,Everolimus + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
541,Everolimus,Ipatasertib,C2BBe1,14.39479379,PD_03,PD_01,PD_03-PD_01,Everolimus + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
542,Everolimus,Lapatinib,C2BBe1,4.891702091,PD_03,PD_04,PD_03-PD_04,Everolimus + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
543,Everolimus,Navitoclax,C2BBe1,-0.686946637,PD_03,PD_09,PD_03-PD_09,Everolimus + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
544,Everolimus,Neratinib,C2BBe1,-2.950839987,PD_03,PD_04,PD_03-PD_04,Everolimus + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
545,Everolimus,Obatoclax Mesylate,C2BBe1,11.49003094,PD_03,PD_10,PD_03-PD_10,Everolimus + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
546,Everolimus,oxaliplatin,C2BBe1,-2.618861026,PD_03,,PD_03-nan,Everolimus + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
547,Everolimus,Palbociclib,C2BBe1,10.90704623,PD_03,PD_08,PD_03-PD_08,Everolimus + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
548,Everolimus,SN-38,C2BBe1,5.962563174,PD_03,,PD_03-nan,Everolimus + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
549,Everolimus,Ulixertinib,C2BBe1,13.24206806,PD_03,PD_11,PD_03-PD_11,Everolimus + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
550,Ipatasertib,Lapatinib,C2BBe1,13.23705677,PD_01,PD_04,PD_01-PD_04,Ipatasertib + Lapatinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
551,Ipatasertib,Neratinib,C2BBe1,-2.416530019,PD_01,PD_04,PD_01-PD_04,Ipatasertib + Neratinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
552,PF 477736,MK-1775 (Advosertib),C2BBe1,-8.414304094,PD_02,PD_06,PD_02-PD_06,PF 477736 + MK-1775 (Advosertib),CHK1_inhibitors,Wee1_inhibitors,CHK1_inhibitors + Wee1_inhibitors,"['CHEK1', 'CHEK2']","['WEE1', 'PLK1']","['CHEK1', 'CHEK2'] + ['WEE1', 'PLK1']"
553,PF 477736,Niraparib,C2BBe1,-10.47037999,PD_02,PD_05,PD_02-PD_05,PF 477736 + Niraparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
554,PF 477736,Olaparib,C2BBe1,-15.31584222,PD_02,PD_05,PD_02-PD_05,PF 477736 + Olaparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
555,PF 477736,Palbociclib,C2BBe1,-4.380535022,PD_02,PD_08,PD_02-PD_08,PF 477736 + Palbociclib,CHK1_inhibitors,CyclinD_inhibitors,CHK1_inhibitors + CyclinD_inhibitors,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
556,PF 477736,PF-3644022,C2BBe1,-3.477347675,PD_02,PD_07,PD_02-PD_07,PF 477736 + PF-3644022,CHK1_inhibitors,MK2_inhibitors,CHK1_inhibitors + MK2_inhibitors,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
557,Prexasertib,MK-1775 (Advosertib),C2BBe1,4.538058563,PD_02,PD_06,PD_02-PD_06,Prexasertib + MK-1775 (Advosertib),CHK1_inhibitors,Wee1_inhibitors,CHK1_inhibitors + Wee1_inhibitors,"['CHEK1', 'CHEK2']","['WEE1', 'PLK1']","['CHEK1', 'CHEK2'] + ['WEE1', 'PLK1']"
558,Prexasertib,Niraparib,C2BBe1,-6.237335515,PD_02,PD_05,PD_02-PD_05,Prexasertib + Niraparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
559,Prexasertib,Olaparib,C2BBe1,-19.10798206,PD_02,PD_05,PD_02-PD_05,Prexasertib + Olaparib,CHK1_inhibitors,PARP_inhibitors,CHK1_inhibitors + PARP_inhibitors,"['CHEK1', 'CHEK2']",['PARP1'],"['CHEK1', 'CHEK2'] + ['PARP1']"
560,Prexasertib,Palbociclib,C2BBe1,-9.140715434,PD_02,PD_08,PD_02-PD_08,Prexasertib + Palbociclib,CHK1_inhibitors,CyclinD_inhibitors,CHK1_inhibitors + CyclinD_inhibitors,"['CHEK1', 'CHEK2']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['CHEK1', 'CHEK2'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
561,Prexasertib,PF-3644022,C2BBe1,-4.935293171,PD_02,PD_07,PD_02-PD_07,Prexasertib + PF-3644022,CHK1_inhibitors,MK2_inhibitors,CHK1_inhibitors + MK2_inhibitors,"['CHEK1', 'CHEK2']",['MAPKAPK2'],"['CHEK1', 'CHEK2'] + ['MAPKAPK2']"
562,Torin 1,Capivasertib,C2BBe1,7.223514586,PD_03,PD_01,PD_03-PD_01,Torin 1 + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
563,Torin 1,Ipatasertib,C2BBe1,8.276035754,PD_03,PD_01,PD_03-PD_01,Torin 1 + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
564,Torin 1,Lapatinib,C2BBe1,3.664141663,PD_03,PD_04,PD_03-PD_04,Torin 1 + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
565,Torin 1,Navitoclax,C2BBe1,-5.794569796,PD_03,PD_09,PD_03-PD_09,Torin 1 + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
566,Torin 1,Neratinib,C2BBe1,-6.389537197,PD_03,PD_04,PD_03-PD_04,Torin 1 + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
567,Torin 1,Obatoclax Mesylate,C2BBe1,10.72333279,PD_03,PD_10,PD_03-PD_10,Torin 1 + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
568,Torin 1,oxaliplatin,C2BBe1,-9.906598964,PD_03,,PD_03-nan,Torin 1 + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
569,Torin 1,Palbociclib,C2BBe1,6.470396848,PD_03,PD_08,PD_03-PD_08,Torin 1 + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
570,Torin 1,SN-38,C2BBe1,2.490828395,PD_03,,PD_03-nan,Torin 1 + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
571,Torin 1,Ulixertinib,C2BBe1,8.954379952,PD_03,PD_11,PD_03-PD_11,Torin 1 + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
572,AZD-8055,Capivasertib,CL-11,16.00748792,PD_03,PD_01,PD_03-PD_01,AZD-8055 + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
573,AZD-8055,Ipatasertib,CL-11,8.835394227,PD_03,PD_01,PD_03-PD_01,AZD-8055 + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
574,AZD-8055,Lapatinib,CL-11,6.100921618,PD_03,PD_04,PD_03-PD_04,AZD-8055 + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
575,AZD-8055,Navitoclax,CL-11,-2.683236904,PD_03,PD_09,PD_03-PD_09,AZD-8055 + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
576,AZD-8055,Neratinib,CL-11,-0.836731052,PD_03,PD_04,PD_03-PD_04,AZD-8055 + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
577,AZD-8055,Obatoclax Mesylate,CL-11,11.53248747,PD_03,PD_10,PD_03-PD_10,AZD-8055 + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
578,AZD-8055,oxaliplatin,CL-11,-3.157688951,PD_03,,PD_03-nan,AZD-8055 + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
579,AZD-8055,Palbociclib,CL-11,11.71088323,PD_03,PD_08,PD_03-PD_08,AZD-8055 + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
580,AZD-8055,SN-38,CL-11,-10.43427143,PD_03,,PD_03-nan,AZD-8055 + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
581,AZD-8055,Ulixertinib,CL-11,9.280361142,PD_03,PD_11,PD_03-PD_11,AZD-8055 + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
582,Capivasertib,Lapatinib,CL-11,11.35777485,PD_01,PD_04,PD_01-PD_04,Capivasertib + Lapatinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
583,Capivasertib,Neratinib,CL-11,13.37237348,PD_01,PD_04,PD_01-PD_04,Capivasertib + Neratinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
584,Everolimus,Capivasertib,CL-11,24.46602386,PD_03,PD_01,PD_03-PD_01,Everolimus + Capivasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
585,Everolimus,Ipatasertib,CL-11,24.11538907,PD_03,PD_01,PD_03-PD_01,Everolimus + Ipatasertib,mTOR_inhibitors,AKT_inhibitors,mTOR_inhibitors + AKT_inhibitors,"['mTOR_c2', 'mTOR_c1']",['AKT1'],"['mTOR_c2', 'mTOR_c1'] + ['AKT1']"
586,Everolimus,Lapatinib,CL-11,23.96373583,PD_03,PD_04,PD_03-PD_04,Everolimus + Lapatinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
587,Everolimus,Navitoclax,CL-11,18.09144439,PD_03,PD_09,PD_03-PD_09,Everolimus + Navitoclax,mTOR_inhibitors,BCL2L1_inhibitors,mTOR_inhibitors + BCL2L1_inhibitors,"['mTOR_c2', 'mTOR_c1']","['BCL2L1', 'BCL2']","['mTOR_c2', 'mTOR_c1'] + ['BCL2L1', 'BCL2']"
588,Everolimus,Neratinib,CL-11,8.58718386,PD_03,PD_04,PD_03-PD_04,Everolimus + Neratinib,mTOR_inhibitors,EGFR_inhibitors,mTOR_inhibitors + EGFR_inhibitors,"['mTOR_c2', 'mTOR_c1']","['ERBB2', 'EGFR']","['mTOR_c2', 'mTOR_c1'] + ['ERBB2', 'EGFR']"
589,Everolimus,Obatoclax Mesylate,CL-11,15.58839507,PD_03,PD_10,PD_03-PD_10,Everolimus + Obatoclax Mesylate,mTOR_inhibitors,BCL2_inhibitors,mTOR_inhibitors + BCL2_inhibitors,"['mTOR_c2', 'mTOR_c1']",['BCL2'],"['mTOR_c2', 'mTOR_c1'] + ['BCL2']"
590,Everolimus,oxaliplatin,CL-11,1.15397474,PD_03,,PD_03-nan,Everolimus + oxaliplatin,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
591,Everolimus,Palbociclib,CL-11,15.8365685,PD_03,PD_08,PD_03-PD_08,Everolimus + Palbociclib,mTOR_inhibitors,CyclinD_inhibitors,mTOR_inhibitors + CyclinD_inhibitors,"['mTOR_c2', 'mTOR_c1']","['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']","['mTOR_c2', 'mTOR_c1'] + ['CCND1', 'CyclinD_CDK4_6', 'CyclinE_CDK2']"
592,Everolimus,SN-38,CL-11,1.09221887,PD_03,,PD_03-nan,Everolimus + SN-38,mTOR_inhibitors,,,"['mTOR_c2', 'mTOR_c1']",,
593,Everolimus,Ulixertinib,CL-11,24.07248946,PD_03,PD_11,PD_03-PD_11,Everolimus + Ulixertinib,mTOR_inhibitors,ERK_inhibitors,mTOR_inhibitors + ERK_inhibitors,"['mTOR_c2', 'mTOR_c1']",['ERK_f'],"['mTOR_c2', 'mTOR_c1'] + ['ERK_f']"
594,Ipatasertib,Lapatinib,CL-11,13.01560122,PD_01,PD_04,PD_01-PD_04,Ipatasertib + Lapatinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
595,Ipatasertib,Neratinib,CL-11,4.195940713,PD_01,PD_04,PD_01-PD_04,Ipatasertib + Neratinib,AKT_inhibitors,EGFR_inhibitors,AKT_inhibitors + EGFR_inhibitors,['AKT1'],"['ERBB2', 'EGFR']","['AKT1'] + ['ERBB2', 'EGFR']"
596,PF 477736,MK-1775 (Advosertib),CL-11,7.133339405,PD_02,PD_06,PD_02-PD_06,PF 477736 + MK-1775 (Advosertib),CHK1_inhibitors,Wee1_inhibitors,CHK1_inhibitors + Wee1_inhibitors,"['CHEK1', 'CHEK2']","['WEE1', 'PLK1']","['CHEK1', 'CHEK2'] + ['WEE1', 'PLK1']"
