,drug_name_A,drug_name_B,PD_A,PD_B,cell_line,synergy,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
661,Trametinib,SCH772984,PD_15,PD_18,RT112,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
662,Trametinib,SCH772984,PD_15,PD_18,RT4,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
663,Trametinib,SCH772984,PD_15,PD_18,SW1710,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
664,Trametinib,SCH772984,PD_15,PD_18,SW780,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
665,Trametinib,SCH772984,PD_15,PD_18,TCCSUP,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
666,Trametinib,SCH772984,PD_15,PD_18,UMUC3,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
667,Trametinib,SCH772984,PD_15,PD_18,VMCUB1,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
668,MK-2206,OSI-027,PD_10,PD_19,5637,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
669,MK-2206,OSI-027,PD_10,PD_19,639V,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
670,MK-2206,OSI-027,PD_10,PD_19,647V,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
671,MK-2206,OSI-027,PD_10,PD_19,BFTC905,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
672,MK-2206,OSI-027,PD_10,PD_19,CAL29,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
673,MK-2206,OSI-027,PD_10,PD_19,DSH1,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
674,MK-2206,OSI-027,PD_10,PD_19,HT1376,0,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
675,MK-2206,OSI-027,PD_10,PD_19,J82,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
676,MK-2206,OSI-027,PD_10,PD_19,KU1919,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
677,MK-2206,OSI-027,PD_10,PD_19,LB831BLC,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
678,MK-2206,OSI-027,PD_10,PD_19,RT112,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
679,MK-2206,OSI-027,PD_10,PD_19,RT4,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
680,MK-2206,OSI-027,PD_10,PD_19,SW1710,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
681,MK-2206,OSI-027,PD_10,PD_19,SW780,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
682,MK-2206,OSI-027,PD_10,PD_19,TCCSUP,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
683,MK-2206,OSI-027,PD_10,PD_19,UMUC3,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
684,MK-2206,OSI-027,PD_10,PD_19,VMCUB1,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
685,Taselisib,OSI-027,PD_12,PD_19,5637,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
686,Taselisib,OSI-027,PD_12,PD_19,639V,0,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
687,Taselisib,OSI-027,PD_12,PD_19,647V,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
688,Taselisib,OSI-027,PD_12,PD_19,BFTC905,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
689,Taselisib,OSI-027,PD_12,PD_19,CAL29,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
690,Taselisib,OSI-027,PD_12,PD_19,DSH1,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
691,Taselisib,OSI-027,PD_12,PD_19,HT1376,0,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
692,Taselisib,OSI-027,PD_12,PD_19,J82,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
693,Taselisib,OSI-027,PD_12,PD_19,KU1919,0,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
694,Taselisib,OSI-027,PD_12,PD_19,LB831BLC,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
695,Taselisib,OSI-027,PD_12,PD_19,RT112,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
696,Taselisib,OSI-027,PD_12,PD_19,RT4,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
697,Taselisib,OSI-027,PD_12,PD_19,SW1710,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
698,Taselisib,OSI-027,PD_12,PD_19,SW780,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
699,Taselisib,OSI-027,PD_12,PD_19,TCCSUP,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
700,Taselisib,OSI-027,PD_12,PD_19,UMUC3,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
701,Taselisib,OSI-027,PD_12,PD_19,VMCUB1,1,PD_12-PD_19,Taselisib + OSI-027,PI3Ki,MTORi,PI3Ki + MTORi,['PIK3CA'],"['mTOR_c1', 'mTOR_c2']","['PIK3CA'] + ['mTOR_c1', 'mTOR_c2']"
702,Trametinib,LGK974,PD_15,PD_20,5637,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
703,Trametinib,LGK974,PD_15,PD_20,639V,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
704,Trametinib,LGK974,PD_15,PD_20,647V,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
705,Trametinib,LGK974,PD_15,PD_20,BFTC905,1,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
706,Trametinib,LGK974,PD_15,PD_20,CAL29,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
707,Trametinib,LGK974,PD_15,PD_20,DSH1,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
708,Trametinib,LGK974,PD_15,PD_20,HT1197,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
709,Trametinib,LGK974,PD_15,PD_20,HT1376,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
710,Trametinib,LGK974,PD_15,PD_20,J82,1,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
711,Trametinib,LGK974,PD_15,PD_20,KU1919,1,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
712,Trametinib,LGK974,PD_15,PD_20,LB831BLC,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
713,Trametinib,LGK974,PD_15,PD_20,RT112,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
714,Trametinib,LGK974,PD_15,PD_20,RT4,1,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
715,Trametinib,LGK974,PD_15,PD_20,SW1710,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
716,Trametinib,LGK974,PD_15,PD_20,SW780,1,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
717,Trametinib,LGK974,PD_15,PD_20,TCCSUP,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
718,Trametinib,LGK974,PD_15,PD_20,UMUC3,1,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
719,Trametinib,LGK974,PD_15,PD_20,VMCUB1,0,PD_15-PD_20,Trametinib + LGK974,MEKi,PORCNi,MEKi + PORCNi,['MEK_f'],['PORCN'],['MEK_f'] + ['PORCN']
720,Lapatinib,LGK974,PD_07,PD_20,5637,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
721,Lapatinib,LGK974,PD_07,PD_20,639V,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
722,Lapatinib,LGK974,PD_07,PD_20,647V,1,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
723,Lapatinib,LGK974,PD_07,PD_20,BFTC905,1,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
724,Lapatinib,LGK974,PD_07,PD_20,CAL29,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
725,Lapatinib,LGK974,PD_07,PD_20,DSH1,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
726,Lapatinib,LGK974,PD_07,PD_20,HT1197,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
727,Lapatinib,LGK974,PD_07,PD_20,HT1376,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
728,Lapatinib,LGK974,PD_07,PD_20,J82,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
729,Lapatinib,LGK974,PD_07,PD_20,KU1919,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
730,Lapatinib,LGK974,PD_07,PD_20,LB831BLC,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
731,Lapatinib,LGK974,PD_07,PD_20,RT112,1,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
732,Lapatinib,LGK974,PD_07,PD_20,RT4,1,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
733,Lapatinib,LGK974,PD_07,PD_20,SW1710,1,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
734,Lapatinib,LGK974,PD_07,PD_20,SW780,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
735,Lapatinib,LGK974,PD_07,PD_20,TCCSUP,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
736,Lapatinib,LGK974,PD_07,PD_20,UMUC3,1,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
737,Lapatinib,LGK974,PD_07,PD_20,VMCUB1,0,PD_07-PD_20,Lapatinib + LGK974,ErrBi,PORCNi,ErrBi + PORCNi,"['EGFR', 'ERBB2']",['PORCN'],"['EGFR', 'ERBB2'] + ['PORCN']"
738,Taselisib,LGK974,PD_12,PD_20,5637,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
739,Taselisib,LGK974,PD_12,PD_20,639V,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
740,Taselisib,LGK974,PD_12,PD_20,647V,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
741,Taselisib,LGK974,PD_12,PD_20,BFTC905,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
742,Taselisib,LGK974,PD_12,PD_20,CAL29,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
743,Taselisib,LGK974,PD_12,PD_20,DSH1,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
744,Taselisib,LGK974,PD_12,PD_20,HT1197,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
745,Taselisib,LGK974,PD_12,PD_20,HT1376,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
746,Taselisib,LGK974,PD_12,PD_20,J82,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
747,Taselisib,LGK974,PD_12,PD_20,KU1919,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
748,Taselisib,LGK974,PD_12,PD_20,LB831BLC,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
749,Taselisib,LGK974,PD_12,PD_20,RT112,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
750,Taselisib,LGK974,PD_12,PD_20,RT4,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
751,Taselisib,LGK974,PD_12,PD_20,SW1710,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
752,Taselisib,LGK974,PD_12,PD_20,SW780,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
753,Taselisib,LGK974,PD_12,PD_20,TCCSUP,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
754,Taselisib,LGK974,PD_12,PD_20,UMUC3,1,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
755,Taselisib,LGK974,PD_12,PD_20,VMCUB1,0,PD_12-PD_20,Taselisib + LGK974,PI3Ki,PORCNi,PI3Ki + PORCNi,['PIK3CA'],['PORCN'],['PIK3CA'] + ['PORCN']
